timestamp,cpc(normalized),cpm(normalized),is_anomaly
2011/7/11 6:15,0.498715831,0.034317391,TRUE
2011/7/11 7:15,0.119412907,0.037965298,FALSE
2011/7/11 8:15,0.100074484,0.034653049,FALSE
2011/7/11 9:15,0.097758251,0.028897675,FALSE
2011/7/11 10:15,0.237368772,0.401672658,TRUE
2011/7/11 11:15,0.395544211,0.187078423,FALSE
2011/7/11 12:15,0.295947012,0.121074258,FALSE
2011/7/11 13:15,0.279420812,0.129330357,FALSE
2011/7/11 14:15,0.565386367,0.879467763,TRUE
2011/7/11 15:15,0.358052515,0.085447751,FALSE
2011/7/11 16:15,0.121053095,0.073498267,FALSE
2011/7/11 17:15,0.106828865,0.056143592,FALSE
2011/7/11 18:15,0.055761203,0.02922054,FALSE
2011/7/11 19:15,0.054997112,0.021774448,FALSE
2011/7/11 20:15,0.056898161,0.020052538,FALSE
2011/7/11 21:15,0.04886379,0.023475972,FALSE
2011/7/11 22:15,0.063306895,0.023291287,FALSE
2011/7/11 23:15,0.054648815,0.027421145,FALSE
2011/7/12 0:15,0.041499913,0.012147563,FALSE
2011/7/12 1:15,0.068869982,0.026708181,FALSE
2011/7/12 2:15,0.083648597,0.027567996,FALSE
2011/7/12 3:15,0.080120134,0.02596615,FALSE
2011/7/12 4:15,0.082989466,0.019972201,FALSE
2011/7/12 5:15,0.083758891,0.022840637,FALSE
2011/7/12 6:15,0.091640366,0.022911989,FALSE
2011/7/12 7:15,0.080875899,0.02396909,FALSE
2011/7/12 8:15,0.154236872,0.03384389,FALSE
2011/7/12 9:15,0.115855638,0.414674869,FALSE
2011/7/12 10:15,0.117825875,0.037784151,FALSE
2011/7/12 11:15,0.115183887,0.04134141,FALSE
2011/7/12 12:15,0.178634239,0.073261619,FALSE
2011/7/12 13:15,0.090675922,0.092196105,FALSE
2011/7/12 14:15,0.190836694,0.075282593,FALSE
2011/7/12 15:15,0.122721494,0.07337923,FALSE
2011/7/12 16:15,0.114288413,0.038780455,FALSE
2011/7/12 17:15,0.114649358,0.047382384,FALSE
2011/7/12 18:15,0.094327501,0.048019064,FALSE
2011/7/12 19:15,0.091522026,0.041989762,FALSE
2011/7/12 20:15,0.115219435,0.042626574,FALSE
2011/7/12 21:15,0.129254421,0.047840771,FALSE
2011/7/12 22:15,0.116186473,0.041383495,FALSE
2011/7/12 23:15,0.073983977,0.041898057,FALSE
2011/7/13 0:15,0.109660423,0.027605485,FALSE
2011/7/13 1:15,0.131504967,0.038807604,FALSE
2011/7/13 2:15,0.111938882,0.025500033,FALSE
2011/7/13 3:15,0.095446196,0.022665141,FALSE
2011/7/13 4:15,0.093738094,0.022476802,FALSE
2011/7/13 5:15,0.091034695,0.021399085,FALSE
2011/7/13 6:15,0.100730479,0.395426883,FALSE
2011/7/13 7:15,0.112675232,0.025304039,FALSE
2011/7/13 8:15,0.137293375,0.036261364,FALSE
2011/7/13 9:15,0.137742206,0.050635307,FALSE
2011/7/13 10:15,0.131004851,0.040236934,FALSE
2011/7/13 11:15,0.190659345,0.066691422,FALSE
2011/7/13 12:15,0.22036015,0.082362525,FALSE
2011/7/13 13:15,0.175400139,0.102683088,FALSE
2011/7/13 14:15,0.067296222,0.047380475,FALSE
2011/7/13 15:15,0.119729483,0.05862305,FALSE
2011/7/13 16:15,0.102549907,0.054012969,FALSE
2011/7/13 17:15,0.111842711,0.049968304,FALSE
2011/7/13 18:15,0.094423399,0.046941762,FALSE
2011/7/13 19:15,0.099964766,0.044852855,FALSE
2011/7/13 20:15,0.113173702,0.040013885,FALSE
2011/7/13 21:15,0.121039151,0.044296568,FALSE
2011/7/13 22:15,0.083352864,0.046496651,FALSE
2011/7/13 23:15,0.107093483,0.050704059,FALSE
2011/7/14 0:15,0.092725992,0.030076171,FALSE
2011/7/14 1:15,0.081658564,0.032121116,FALSE
2011/7/14 2:15,0.065703786,0.018441299,FALSE
2011/7/14 3:15,0.059613446,0.012048601,FALSE
2011/7/14 4:15,0.0583224,0.008553941,FALSE
2011/7/14 5:15,0.059198884,0.00736971,FALSE
2011/7/14 6:15,0.055656354,0.007701937,FALSE
2011/7/14 7:15,0.098707028,0.009965118,FALSE
2011/7/14 8:15,0.071917016,0.014800593,FALSE
2011/7/14 9:15,0.094153612,0.025195341,FALSE
2011/7/14 10:15,0.870752595,0.028667414,TRUE
2011/7/14 11:15,0.894508537,0.049150392,TRUE
2011/7/14 12:15,0.041943848,0.083745854,FALSE
2011/7/14 13:15,0.196424498,0.076162442,FALSE
2011/7/14 14:15,0.181495995,0.065832446,FALSE
2011/7/14 15:15,0.070657971,0.047409162,FALSE
2011/7/14 16:15,0.103112478,0.033237114,FALSE
2011/7/14 17:15,0.102603689,0.032420141,FALSE
2011/7/14 18:15,0.07128202,0.030092509,FALSE
2011/7/14 19:15,0.066802518,0.027058231,FALSE
2011/7/14 20:15,0.077429937,0.025123794,FALSE
2011/7/14 21:15,0.062188513,0.02832434,FALSE
2011/7/14 22:15,0.078797874,0.024471078,FALSE
2011/7/14 23:15,0.052795284,0.028409142,FALSE
2011/7/15 0:15,0.061386574,0.016053956,FALSE
2011/7/15 1:15,0.085729654,0.031636354,FALSE
2011/7/15 2:15,0.067460781,0.019252619,FALSE
2011/7/15 3:15,0.064247323,0.015521464,FALSE
2011/7/15 4:15,0.060551207,0.009460596,FALSE
2011/7/15 5:15,0.055272308,0.006991188,FALSE
2011/7/15 6:15,0.073420402,0.010991838,FALSE
2011/7/15 7:15,0.05894991,0.010492697,FALSE
2011/7/15 8:15,0.075388945,0.018226399,FALSE
2011/7/15 9:15,0.096169238,0.027909957,FALSE
2011/7/15 10:15,0.108248197,0.033341364,FALSE
2011/7/15 11:15,0.118199624,0.038654358,FALSE
2011/7/15 12:15,0.176627798,0.065846735,FALSE
2011/7/15 13:15,0.186098033,0.073712394,FALSE
2011/7/15 14:15,0.11602903,0.037368089,FALSE
2011/7/15 15:15,0.071418104,0.04077855,FALSE
2011/7/15 16:15,0.098904322,0.034636001,FALSE
2011/7/15 17:15,0.070559773,0.033788345,FALSE
2011/7/15 18:15,0.059682729,0.028186629,FALSE
2011/7/15 19:15,0.07904204,0.026123988,FALSE
2011/7/15 20:15,0.050347365,0.022185324,FALSE
2011/7/15 21:15,0.074372728,0.022326783,FALSE
2011/7/15 22:15,0.062820584,0.016543393,FALSE
2011/7/15 23:15,0.028050255,0.013544607,FALSE
2011/7/16 0:15,0.083288937,0.027218071,FALSE
2011/7/16 1:15,0.093292057,0.036741574,FALSE
2011/7/16 2:15,0.095533945,0.035993645,FALSE
2011/7/16 3:15,0.079018987,0.023610483,FALSE
2011/7/16 4:15,0.074142886,0.020963711,FALSE
2011/7/16 5:15,0.058683054,0.011535095,FALSE
2011/7/16 6:15,0.059425154,0.009171484,FALSE
2011/7/16 7:15,0.053270834,0.010684008,FALSE
2011/7/16 8:15,0.078069562,0.022518642,FALSE
2011/7/16 9:15,0.090350918,0.027888693,FALSE
2011/7/16 10:15,0.130153531,0.048707354,FALSE
2011/7/16 11:15,0.144391834,0.052877308,FALSE
2011/7/16 12:15,0.151140416,0.056497829,FALSE
2011/7/16 13:15,0.200209417,0.089439772,FALSE
2011/7/16 14:15,0.077078094,0.040294018,FALSE
2011/7/16 15:15,0.068571483,0.048150141,FALSE
2011/7/16 16:15,0.102897466,0.038801377,FALSE
2011/7/16 17:15,0.056043501,0.030138357,FALSE
2011/7/16 18:15,0.055618616,0.02764724,FALSE
2011/7/16 19:15,0.088842601,0.031484623,FALSE
2011/7/16 22:15,0.064216054,0.025230345,FALSE
2011/7/16 23:15,0.074478999,0.025573611,FALSE
2011/7/17 0:15,0.038409152,0.024897421,FALSE
2011/7/17 1:15,0.08232906,0.031679009,FALSE
2011/7/17 2:15,0.084076033,0.031682163,FALSE
2011/7/17 3:15,0.075966117,0.391111892,FALSE
2011/7/17 4:15,0.075788182,0.021693841,FALSE
2011/7/17 5:15,0.060782645,0.013580386,FALSE
2011/7/17 6:15,0.060619686,0.010811424,FALSE
2011/7/17 7:15,0.060094381,0.01372706,FALSE
2011/7/17 8:15,0.09697329,0.017811239,FALSE
2011/7/17 9:15,0.083360016,0.025081545,FALSE
2011/7/17 10:15,0.129063636,0.046697502,FALSE
2011/7/17 11:15,0.131754278,0.046785795,FALSE
2011/7/17 12:15,0.145730184,0.066021976,FALSE
2011/7/17 13:15,0.094172735,0.096470235,FALSE
2011/7/17 14:15,0.122748818,0.049727195,FALSE
2011/7/17 15:15,0.139789373,0.056561514,FALSE
2011/7/17 16:15,0.05663894,0.036773378,FALSE
2011/7/17 17:15,0.089492302,0.030620927,FALSE
2011/7/17 18:15,0.046811242,0.024186496,FALSE
2011/7/17 19:15,0.075551718,0.025079758,FALSE
2011/7/17 20:15,0.074643669,0.024560946,FALSE
2011/7/17 21:15,0.09753396,0.023425548,FALSE
2011/7/17 22:15,0.070109324,0.023216666,FALSE
2011/7/17 23:15,0.0615051,0.023015141,FALSE
2011/7/18 0:15,0.036344979,0.020580607,FALSE
2011/7/18 1:15,0.074523977,0.026462762,FALSE
2011/7/18 2:15,0.070135828,0.021699526,FALSE
2011/7/18 3:15,0.068977958,0.016098628,FALSE
2011/7/18 4:15,0.059402287,0.011368891,FALSE
2011/7/18 5:15,0.053813975,0.007149725,FALSE
2011/7/18 6:15,0.059000986,0.006507646,FALSE
2011/7/18 7:15,0.062154409,0.01179474,FALSE
2011/7/18 8:15,0.103525487,0.013880374,FALSE
2011/7/18 9:15,0.702505695,0.027880626,FALSE
2011/7/18 10:15,0.105173405,0.032276426,FALSE
2011/7/18 11:15,0.130978426,0.043593226,FALSE
2011/7/18 12:15,0.205786709,0.075383401,FALSE
2011/7/18 13:15,0.150868247,0.056988582,FALSE
2011/7/18 14:15,0.066773513,0.056232072,FALSE
2011/7/18 15:15,0.127257921,0.043808884,FALSE
2011/7/18 16:15,0.076496066,0.043674299,FALSE
2011/7/18 17:15,0.108169843,0.035704477,FALSE
2011/7/18 18:15,0.062973758,0.030437205,FALSE
2011/7/18 19:15,0.062786205,0.39912722,FALSE
2011/7/18 20:15,0.08297943,0.026106515,FALSE
2011/7/18 21:15,0.072495023,0.020882414,FALSE
2011/7/18 22:15,0.046523805,0.020954035,FALSE
2011/7/18 23:15,0.064979179,0.021530919,FALSE
2011/7/19 0:15,0.054295696,0.013138154,FALSE
2011/7/19 1:15,0.084446807,0.031963786,FALSE
2011/7/19 2:15,0.076302003,0.023944165,FALSE
2011/7/19 3:15,0.064712597,0.014172799,FALSE
2011/7/19 4:15,0.065084153,0.010695206,FALSE
2011/7/19 5:15,0.047104709,0.189917753,TRUE
2011/7/19 6:15,0.050924237,0.001635556,FALSE
2011/7/19 7:15,0.057463315,0.009532689,FALSE
2011/7/19 8:15,0.39024938,0.776550451,FALSE
2011/7/19 9:15,0.095650766,0.025690286,FALSE
2011/7/19 10:15,0.134606769,0.043183772,FALSE
2011/7/19 11:15,0.150740739,0.048369558,FALSE
2011/7/19 12:15,0.176936156,0.067455685,FALSE
2011/7/19 13:15,0.047461352,0.074098719,FALSE
2011/7/19 14:15,0.158502725,0.058806108,FALSE
2011/7/19 15:15,0.127998177,0.044733299,FALSE
2011/7/19 16:15,0.072612132,0.032885298,FALSE
2011/7/19 17:15,0.033820738,0.020265796,FALSE
2011/7/19 18:15,0.083014546,0.023528869,FALSE
2011/7/19 19:15,0.046148764,0.019946985,FALSE
2011/7/19 20:15,0.072900445,0.017951756,FALSE
2011/7/19 21:15,0.017891351,0.012356992,FALSE
2011/7/19 22:15,0.063918467,0.016666656,FALSE
2011/7/19 23:15,0.059414164,0.014657518,FALSE
2011/7/20 0:15,0.032945746,0.011568462,FALSE
2011/7/20 1:15,0.072986906,0.026274886,FALSE
2011/7/20 2:15,0.068749556,0.020284798,FALSE
2011/7/20 3:15,0.066945111,0.015233551,FALSE
2011/7/20 4:15,0.059319827,0.009115022,FALSE
2011/7/20 5:15,0.050006167,0.003860089,FALSE
2011/7/20 6:15,0.060966906,0.005477081,FALSE
2011/7/20 7:15,0.063924387,0.012617601,FALSE
2011/7/20 8:15,0.058909571,0.010013926,FALSE
2011/7/20 9:15,0.090484508,0.023896304,FALSE
2011/7/20 10:15,0.954853307,0.027510809,TRUE
2011/7/20 11:15,1,0.040363699,TRUE
2011/7/20 12:15,0.033292384,0.06923844,FALSE
2011/7/20 13:15,0.186398014,0.071439046,FALSE
2011/7/20 14:15,0.130117777,0.057107093,FALSE
2011/7/20 15:15,0.112624483,0.036933466,FALSE
2011/7/20 16:15,0.058647448,0.02832631,FALSE
2011/7/20 17:15,0.054187363,0.022925091,FALSE
2011/7/20 18:15,0.081916563,0.023048271,FALSE
2011/7/20 19:15,0.04469909,0.018638929,FALSE
2011/7/20 20:15,0.065907141,0.016271868,FALSE
2011/7/20 21:15,0.049341025,0.017137728,FALSE
2011/7/20 22:15,0.052111953,0.010861844,FALSE
2011/7/20 23:15,0.647421336,0.017751914,TRUE
2011/7/21 0:15,0.01301027,0.010749449,FALSE
2011/7/21 1:15,0.067049427,0.021424178,FALSE
2011/7/21 2:15,0.068007587,0.019621826,FALSE
2011/7/21 3:15,0.058203928,0.013058666,FALSE
2011/7/21 4:15,0.052286845,0.006613501,FALSE
2011/7/21 5:15,0.053657197,0.004252381,FALSE
2011/7/21 6:15,0.055940183,0.004277937,FALSE
2011/7/21 7:15,0.052489593,0.006421043,FALSE
2011/7/21 8:15,0.057165073,0.009331136,FALSE
2011/7/21 9:15,0.086478083,0.022473683,FALSE
2011/7/21 10:15,0.09680194,0.027446252,FALSE
2011/7/21 11:15,0.099233045,0.02892385,FALSE
2011/7/21 12:15,0.102125699,0.057152743,FALSE
2011/7/21 13:15,0.141970507,0.051001313,FALSE
2011/7/21 14:15,0.161767352,0.062460223,FALSE
2011/7/21 15:15,0.06241521,0.037255027,FALSE
2011/7/21 16:15,0.088838204,0.029464346,FALSE
2011/7/21 17:15,0.057326552,0.026807853,FALSE
2011/7/21 18:15,0.103794426,0.033883907,FALSE
2011/7/21 22:15,0.054725644,0.017765361,FALSE
2011/7/22 0:15,0.039327765,0.010806728,FALSE
2011/7/22 1:15,0.058970743,0.017817932,FALSE
2011/7/22 2:15,0.056565932,0.015686217,FALSE
2011/7/22 3:15,0.055066938,0.012089813,FALSE
2011/7/22 4:15,0.047896466,0.006895948,FALSE
2011/7/22 5:15,0.051168283,0.005020071,FALSE
2011/7/22 6:15,0.061018022,0.00808205,FALSE
2011/7/22 7:15,0.072817428,0.009472616,FALSE
2011/7/22 8:15,0.059495859,0.01089407,FALSE
2011/7/22 9:15,0.075429344,0.018278737,FALSE
2011/7/22 10:15,0.069015052,0.015824045,FALSE
2011/7/22 11:15,0.095622538,0.028025026,FALSE
2011/7/22 12:15,0.15425065,0.055635297,FALSE
2011/7/22 13:15,0.160848932,0.062428239,FALSE
2011/7/22 14:15,0.078606116,0.048426687,FALSE
2011/7/22 15:15,0.085811008,0.026012378,FALSE
2011/7/22 16:15,0.071677766,0.030754905,FALSE
2011/7/22 17:15,0.055700203,0.016427213,FALSE
2011/7/22 18:15,0.052195751,0.022269783,FALSE
2011/7/22 19:15,0.08506842,0.02694475,FALSE
2011/7/22 20:15,0.066083324,0.017839729,FALSE
2011/7/22 21:15,0.052833302,0.013406528,FALSE
2011/7/22 22:15,0.033950937,0.018550025,FALSE
2011/7/22 23:15,0.041359418,0.010143724,FALSE
2011/7/23 3:15,0.060317998,0.016129732,FALSE
2011/7/23 5:15,0.052102322,0.011553267,FALSE
2011/7/23 6:15,0.052708956,0.011861158,FALSE
2011/7/23 7:15,0.058528346,0.014255179,FALSE
2011/7/23 8:15,0.043279129,0.007692092,FALSE
2011/7/23 11:15,0.112710979,0.021913819,FALSE
2011/7/23 12:15,0.062861502,0.033897965,FALSE
2011/7/23 13:15,0.185951506,0.078316344,FALSE
2011/7/23 14:15,0.149701415,0.062874037,FALSE
2011/7/23 15:15,0.070458141,0.052155072,FALSE
2011/7/23 16:15,0.105581276,0.037174103,FALSE
2011/7/23 17:15,0.08749491,0.046161408,FALSE
2011/7/23 18:15,0.060196328,0.028434003,FALSE
2011/7/23 19:15,0.071613194,0.024809229,FALSE
2011/7/23 20:15,0.051020553,0.023559724,FALSE
2011/7/23 21:15,0.055573332,0.014762034,FALSE
2011/7/23 22:15,0.042458405,0.020159163,FALSE
2011/7/23 23:15,0.053062711,0.014357445,FALSE
2011/7/24 0:15,0.025183683,0.003394566,FALSE
2011/7/24 1:15,0.122341361,0.057138921,FALSE
2011/7/24 2:15,0.087001883,0.032677123,FALSE
2011/7/24 3:15,0.058883233,0.014331176,FALSE
2011/7/24 4:15,0.045517426,0.007062312,FALSE
2011/7/24 5:15,0.044730223,0.00422438,FALSE
2011/7/24 6:15,0.054853108,0.006886984,FALSE
2011/7/24 7:15,0.054860523,0.011910768,FALSE
2011/7/24 8:15,0.062099452,0.015301342,FALSE
2011/7/24 9:15,0.082577969,0.025643658,FALSE
2011/7/24 10:15,0.079804039,0.023278511,FALSE
2011/7/24 11:15,0.108991453,0.037616341,FALSE
2011/7/24 12:15,0.162725399,0.073834788,FALSE
2011/7/24 13:15,0.142214233,0.06014618,FALSE
2011/7/24 14:15,0.139839269,0.06729913,FALSE
2011/7/24 15:15,0.072544287,0.022341366,FALSE
2011/7/24 16:15,0.06143153,0.036105683,FALSE
2011/7/24 17:15,0.06018309,0.028146242,FALSE
2011/7/24 18:15,0.04622968,0.02080356,FALSE
2011/7/24 19:15,0.056143782,0.015094574,FALSE
2011/7/24 20:15,0.047682161,0.01082636,FALSE
2011/7/24 21:15,0.052093004,0.009628017,FALSE
2011/7/24 22:15,0.053622855,0.01084123,FALSE
2011/7/24 23:15,0.043833055,0.005507835,FALSE
2011/7/25 0:15,0.046431021,0.007503533,FALSE
2011/7/25 1:15,0.108003802,0.032867475,FALSE
2011/7/25 2:15,0.069173469,0.015676159,FALSE
2011/7/25 3:15,0.076292297,0.01830067,FALSE
2011/7/25 4:15,0.052994121,0.006264205,FALSE
2011/7/25 5:15,0.045000448,0.001348011,FALSE
2011/7/25 6:15,0.055395627,0.00788165,FALSE
2011/7/25 7:15,0.066835086,0.00715259,FALSE
2011/7/25 8:15,0.062548535,0.008553321,FALSE
2011/7/25 9:15,0.098775187,0.025795259,FALSE
2011/7/25 10:15,0.117798504,0.033663108,FALSE
2011/7/25 11:15,0.143175591,0.047035368,FALSE
2011/7/25 12:15,0.186493498,0.068959553,FALSE
2011/7/25 13:15,0.202852619,0.072994723,FALSE
2011/7/25 14:15,0.074211181,0.062553937,FALSE
2011/7/25 15:15,0.122105985,0.038630515,FALSE
2011/7/25 16:15,0.064977543,0.031540464,FALSE
2011/7/25 17:15,0.056290009,0.025168682,FALSE
2011/7/25 18:15,0.064032126,0.014438974,FALSE
2011/7/25 19:15,0.045061118,0.015362432,FALSE
2011/7/25 20:15,0.029254054,0.008503809,FALSE
2011/7/25 21:15,0.038987214,0.003982802,FALSE
2011/7/25 22:15,0.048558466,0.008705588,FALSE
2011/7/25 23:15,0.031549833,0.007951116,FALSE
2011/7/26 0:15,0.03470074,0.002439402,FALSE
2011/7/26 1:15,0.052503168,0.014753082,FALSE
2011/7/26 2:15,0.06333842,0.016930704,FALSE
2011/7/26 3:15,0.050223207,0.008219965,FALSE
2011/7/26 4:15,0.066739572,0.013619976,FALSE
2011/7/26 5:15,0.039697392,4.62E-08,FALSE
2011/7/26 6:15,0.058053645,0.004584159,FALSE
2011/7/26 7:15,0.05343264,0.007701934,FALSE
2011/7/26 8:15,0.064459872,0.012922038,FALSE
2011/7/26 9:15,0.387344215,0.457969167,TRUE
2011/7/26 10:15,0.123891757,0.040154133,FALSE
2011/7/26 11:15,0.14766853,0.051561047,FALSE
2011/7/26 12:15,0.156339445,0.0566909,FALSE
2011/7/26 13:15,0.160052463,0.058613393,FALSE
2011/7/26 14:15,0.161610915,0.059277177,FALSE
2011/7/26 15:15,0.019271401,0.02372962,FALSE
2011/7/26 16:15,0.104771911,0.032373441,FALSE
2011/7/26 17:15,0.053065831,0.022051031,FALSE
2011/7/26 19:15,0.049948811,0.017593311,FALSE
2011/7/26 20:15,0.068227092,0.017524969,FALSE
2011/7/26 21:15,0.048606662,0.007977753,FALSE
2011/7/26 22:15,0.037539894,0.010779352,FALSE
2011/7/26 23:15,0.031865034,0.002661018,FALSE
2011/7/27 0:15,0.03760749,0.003510021,FALSE
2011/7/27 1:15,0.063454955,0.016281684,FALSE
2011/7/27 2:15,0.055663965,0.011031165,FALSE
2011/7/27 5:15,0.051122385,0.005029454,FALSE
2011/7/27 6:15,0.052644663,0.00201932,FALSE
2011/7/27 7:15,0.056280609,0.00671695,FALSE
2011/7/27 8:15,0.069593829,0.01375487,FALSE
2011/7/27 9:15,0.079153926,0.017612004,FALSE
2011/7/27 10:15,0.084363446,0.019667399,FALSE
2011/7/27 11:15,0.076016605,0.035581237,FALSE
2011/7/27 12:15,0.179448441,0.062893955,FALSE
2011/7/27 13:15,0.172881758,0.065223043,FALSE
2011/7/27 14:15,0.084029515,0.051865355,FALSE
2011/7/27 15:15,0.098372452,0.026537333,FALSE
2011/7/27 16:15,0.068113831,0.029317512,FALSE
2011/7/27 17:15,0.06627805,0.016640045,FALSE
2011/7/27 18:15,0.048386418,0.01836014,FALSE
2011/7/27 19:15,0.067618054,0.016527148,FALSE
2011/7/27 20:15,0.021147839,0.013498249,FALSE
2011/7/27 21:15,0.066813132,0.016954849,FALSE
2011/7/27 22:15,0.041250831,0.013049694,FALSE
2011/7/27 23:15,0.038616239,0.00424277,FALSE
2011/7/28 0:15,0.0371303,0.003261506,FALSE
2011/7/28 1:15,0.062800271,0.019276924,FALSE
2011/7/28 2:15,0.059075341,0.014201442,FALSE
2011/7/28 3:15,0.060234062,0.013239546,FALSE
2011/7/28 4:15,0.0523391,0.007082766,FALSE
2011/7/28 5:15,0.043137494,0.001408543,FALSE
2011/7/28 6:15,0.04437476,0.003641517,FALSE
2011/7/28 7:15,0.128830376,0.019372022,FALSE
2011/7/28 8:15,0.060145466,0.010438162,FALSE
2011/7/28 9:15,0.103334186,0.030820734,FALSE
2011/7/28 10:15,8.89E-06,0.031527409,FALSE
2011/7/28 11:15,0.175598306,0.057311885,FALSE
2011/7/28 12:15,0.201180191,0.094868422,FALSE
2011/7/28 13:15,0.118513058,0.040361372,FALSE
2011/7/28 14:15,0.152503515,0.055280085,FALSE
2011/7/28 15:15,0.058024968,0.034776938,FALSE
2011/7/28 16:15,0.057715133,0.024635797,FALSE
2011/7/28 17:15,0.066925171,0.016160317,FALSE
2011/7/28 18:15,0.043763655,0.021812311,FALSE
2011/7/28 19:15,0.05936313,0.014901025,FALSE
2011/7/28 20:15,0.042419834,0.01760457,FALSE
2011/7/28 21:15,0.045838465,0.020963365,FALSE
2011/7/28 22:15,0.033110914,0.013607247,FALSE
2011/7/28 23:15,0.043440002,0.011684928,FALSE
2011/7/29 0:15,0.025017296,0.011446883,FALSE
2011/7/29 1:15,0.051658572,0.019662401,FALSE
2011/7/29 2:15,0.050335371,0.018054532,FALSE
2011/7/29 3:15,0.687531388,0.011660548,FALSE
2011/7/29 4:15,0.046151356,0.010683318,FALSE
2011/7/29 5:15,0.04335254,0.006362878,FALSE
2011/7/29 6:15,0.051758899,0.009893765,FALSE
2011/7/29 7:15,0.046266546,0.011549793,FALSE
2011/7/29 8:15,0.069952066,0.023185678,FALSE
2011/7/29 9:15,0.116632715,0.04355781,FALSE
2011/7/29 10:15,0.128455705,0.051538255,FALSE
2011/7/29 11:15,0.182578028,0.077559072,FALSE
2011/7/29 12:15,0.187940138,0.084724128,FALSE
2011/7/29 13:15,0.037712817,0.0716556,FALSE
2011/7/29 14:15,0.14301254,0.073975148,FALSE
2011/7/29 15:15,0.025677816,0.044850408,FALSE
2011/7/29 16:15,0.077167876,0.047194098,FALSE
2011/7/29 17:15,0.065671416,0.029945315,FALSE
2011/7/29 18:15,0.050955396,0.038208261,FALSE
2011/7/29 19:15,0.088030957,0.035567999,FALSE
2011/7/29 20:15,0.047586372,0.029341485,FALSE
2011/7/29 21:15,0.05356391,0.036675563,FALSE
2011/7/29 22:15,0.047564086,0.03304212,FALSE
2011/7/29 23:15,0.034404991,0.027846372,FALSE
2011/7/30 0:15,0.039873187,0.03109159,FALSE
2011/7/30 1:15,0.060778395,0.03786206,FALSE
2011/7/30 2:15,0.053302955,0.034511389,FALSE
2011/7/30 3:15,0.063106528,0.036647069,FALSE
2011/7/30 4:15,0.037194848,0.016548545,FALSE
2011/7/30 5:15,0.05008597,0.020655947,FALSE
2011/7/30 6:15,0.052036284,0.021905808,FALSE
2011/7/30 7:15,0.056507303,0.027317783,FALSE
2011/7/30 8:15,0.061041758,0.026736382,FALSE
2011/7/30 9:15,0.093540639,0.034992319,FALSE
2011/7/30 10:15,0.047043928,0.025770609,FALSE
2011/7/30 11:15,0.110570287,0.070470624,FALSE
2011/7/30 12:15,0.130004652,0.081529423,FALSE
2011/7/30 13:15,0.120805216,0.077121538,FALSE
2011/7/30 14:15,0.107451666,0.066880219,FALSE
2011/7/30 15:15,0.062191842,0.054029346,FALSE
2011/7/30 16:15,0.066993153,0.039267022,FALSE
2011/7/30 17:15,0.043165265,0.02307176,FALSE
2011/7/30 20:15,0.04930388,0.027569818,FALSE
2011/7/30 21:15,0.046322106,0.025079295,FALSE
2011/7/30 22:15,0.029367067,0.021831172,FALSE
2011/7/30 23:15,0.038952717,0.397260672,TRUE
2011/7/31 0:15,0.024016712,0.012627335,FALSE
2011/7/31 1:15,0.060927602,0.035419344,FALSE
